Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D373,1N5819WS,D_SOD-323,114.461,146.177,0.0,top
D374,1N5819WS,D_SOD-323,114.461,127.0,0.0,top
D375,1N5819WS,D_SOD-323,114.461,125.095,0.0,top
D376,1N5819WS,D_SOD-323,114.461,123.11,0.0,top
D377,1N5819WS,D_SOD-323,114.461,121.158,0.0,top
D378,1N5819WS,D_SOD-323,114.461,119.253,0.0,top
D379,1N5819WS,D_SOD-323,114.461,117.348,0.0,top
D380,1N5819WS,D_SOD-323,114.461,115.443,0.0,top
D381,1N5819WS,D_SOD-323,114.461,113.538,0.0,top
D382,1N5819WS,D_SOD-323,114.461,111.633,0.0,top
D383,1N5819WS,D_SOD-323,114.461,144.272,0.0,top
D384,1N5819WS,D_SOD-323,114.461,142.367,0.0,top
D385,1N5819WS,D_SOD-323,114.461,140.382,0.0,top
D386,1N5819WS,D_SOD-323,114.461,138.43,0.0,top
D387,1N5819WS,D_SOD-323,114.461,136.525,0.0,top
D388,1N5819WS,D_SOD-323,114.461,134.62,0.0,top
D389,1N5819WS,D_SOD-323,114.461,132.715,0.0,top
D390,1N5819WS,D_SOD-323,114.461,130.81,0.0,top
D391,1N5819WS,D_SOD-323,114.461,128.905,0.0,top
D392,1N5819WS,D_SOD-323,114.461,15.494,0.0,top
D393,1N5819WS,D_SOD-323,114.461,13.589,0.0,top
D394,1N5819WS,D_SOD-323,114.461,11.684,0.0,top
D395,1N5819WS,D_SOD-323,114.461,9.779,0.0,top
D396,1N5819WS,D_SOD-323,114.461,25.193,0.0,top
D397,1N5819WS,D_SOD-323,114.461,23.248,0.0,top
D398,1N5819WS,D_SOD-323,114.461,21.274,0.0,top
D399,1N5819WS,D_SOD-323,114.461,19.311,0.0,top
D400,1N5819WS,D_SOD-323,114.461,17.406,0.0,top
D401,1N5819WS,D_SOD-323,114.461,54.356,0.0,top
D402,1N5819WS,D_SOD-323,114.461,52.411,0.0,top
D403,1N5819WS,D_SOD-323,114.461,50.437,0.0,top
D404,1N5819WS,D_SOD-323,114.461,48.474,0.0,top
D405,1N5819WS,D_SOD-323,114.461,46.569,0.0,top
D406,1N5819WS,D_SOD-323,114.461,34.885,0.0,top
D407,1N5819WS,D_SOD-323,114.461,32.94,0.0,top
D408,1N5819WS,D_SOD-323,114.461,30.966,0.0,top
D409,1N5819WS,D_SOD-323,114.461,29.003,0.0,top
D410,1N5819WS,D_SOD-323,114.461,27.098,0.0,top
D411,1N5819WS,D_SOD-323,114.461,44.664,0.0,top
D412,1N5819WS,D_SOD-323,114.461,42.719,0.0,top
D413,1N5819WS,D_SOD-323,114.461,40.745,0.0,top
D414,1N5819WS,D_SOD-323,114.461,38.782,0.0,top
D415,1N5819WS,D_SOD-323,114.461,36.877,0.0,top
D416,1N5819WS,D_SOD-323,114.461,7.874,0.0,top
D417,1N5819WS,D_SOD-323,114.461,5.969,0.0,top
